id_pessoa,id_empresa
p23590,e14
p88345,e333
p91162,e8646
p85423,e6558
p82217,e1102
p28156,e1650
p83261,e1258
p20965,e8771
p96930,e1835
p61512,e6952
p19810,e6373
p17471,e9177
p23708,e1627
p74928,e9883
p69874,e5014
p12052,e5716
p60164,e1133
p51674,e6408
p10529,e4372
p63755,e7914
p78808,e5242
p90079,e6179
p58560,e739
p34176,e5681
p74643,e6220
p71821,e4843
p61609,e5144
p74680,e1849
p52204,e7831
p30528,e94
p76399,e8716
p89402,e9091
p90559,e6948
p14562,e5028
p43338,e3120
p23785,e7952
p7623,e5934
p81468,e3042
p47370,e6931
p86715,e96
p40322,e5585
p2673,e1814
p52552,e6917
p64177,e2314
p35529,e7105
p63627,e8629
p95060,e4229
p53643,e4543
p54118,e4067
p95455,e7146
p92253,e7208
p48615,e8006
p89563,e5215
p46694,e5219
p34986,e8038
p62777,e8315
p20800,e5411
p22242,e7589
p50343,e2623
p39935,e4398
p99005,e7591
p31776,e2028
p62307,e323
p90576,e9895
p89287,e1768
p36987,e9007
p62586,e7935
p61196,e1344
p30454,e6938
p28479,e9043
p93634,e5373
p4598,e5358
p73699,e1794
p1786,e538
p67134,e329
p58756,e9209
p92397,e3599
p90175,e2870
p61980,e2392
p44873,e1982
p15025,e9068
p81164,e9961
p38134,e690
p36841,e9430
p15569,e1231
p21112,e6285
p39559,e1928
p64216,e9374
p23487,e9427
p72170,e2974
p86300,e8090
p18285,e6605
p6406,e6581
p63256,e8605
p5717,e492
p75358,e3017
p71738,e527
p48982,e4335
p12949,e2921
p8696,e8145
p35749,e1238
p12029,e9861
p13784,e8386
p57849,e6456
p32260,e3131
p42050,e6892
p77980,e2939
p80354,e3859
p66234,e4790
p90981,e7238
p63060,e1886
p70667,e1287
p99893,e9543
p48995,e3591
p49936,e9158
p79547,e3252
p59752,e1860
p80763,e1794
p27142,e5973
p18106,e8048
p1781,e598
p34731,e2857
p50511,e3182
p97146,e2796
p84175,e5471
p90749,e9769
p31777,e9033
p93606,e3913
p80719,e3681
p90821,e3263
p1209,e5889
p13156,e3873
p71657,e2356
p10981,e9089
p36237,e6936
p69075,e4176
p61671,e7254
p42981,e1009
p6628,e5212
p31254,e1810
p70910,e8428
p54518,e1244
p42281,e5250
p63187,e2049
p8351,e8596
p78525,e477
p26402,e2088
p25085,e4709
p73473,e5008
p29744,e480
p9010,e7170
p84437,e5477
p38192,e5480
p54547,e9737
p37564,e6959
p96637,e5264
p87170,e307
p20853,e5541
p87780,e9603
p20190,e2387
p89365,e4063
p56296,e5239
p11128,e1494
p68022,e3612
p47242,e7888
p65543,e3092
p62575,e5589
p16534,e3559
p44774,e8133
p26062,e5722
p47589,e1083
p70708,e1404
p48211,e4310
p61512,e5571
p69791,e9302
p5261,e7780
p29876,e204
p72686,e7679
p2225,e4153
p83604,e25
p56177,e6232
p48727,e3341
p22444,e7299
p96186,e1720
p13417,e1542
p51077,e5340
p48063,e9172
p88645,e4434
p99396,e826
p64543,e2082
p87243,e9939
p85678,e5421
p30188,e8561
p2017,e680
p97202,e5223
p83741,e9811
p51897,e3444
p52965,e853
p10623,e9141
p57892,e2535
p64738,e1345
p23669,e1221
p30233,e4358
p17078,e3033
p45365,e967
p25244,e4948
p75427,e9172
p9922,e6158
p44344,e2048
p59908,e2488
p41272,e573
p60926,e218
p92709,e6350
p65031,e1800
p25764,e240
p25478,e9816
p47316,e8687
p56114,e8855
p32323,e7796
p23246,e656
p53127,e3979
p77001,e5710
p81799,e4945
p79586,e7604
p70395,e6037
p1578,e2318
p82203,e7872
p73695,e6803
p44325,e8839
p14507,e514
p93868,e2112
p76040,e9935
p67651,e660
p48604,e7173
p9762,e2219
p24931,e9439
p26571,e7047
p30515,e6105
p78292,e7334
p69858,e7184
p19786,e972
p76119,e1131
p77649,e4184
p10607,e9190
p76159,e5391
p3338,e3254
p1686,e817
p51459,e2770
p48432,e4215
p65843,e7586
p93929,e3732
p24945,e934
p20946,e5124
p76210,e2517
p18288,e85
p80570,e6837
p93900,e837
p31177,e9480
p39887,e293
p25891,e3721
p63282,e8493
p70147,e5804
p80607,e5895
p12645,e5774
p99971,e4918
p33769,e6204
p63363,e9925
p23349,e7840
p83796,e2199
p16063,e1048
p67094,e5225
p34713,e4574
p30899,e412
p86056,e9924
p13529,e2594
p36798,e6143
p85731,e7213
p70601,e7372
p98902,e641
p35305,e3612
p47791,e4196
p12495,e29
p77337,e4674
p73697,e33
p30280,e5750
p53720,e1353
p48177,e7196
p81780,e1650
p72754,e5230
p91567,e1995
p19992,e136
p4712,e481
p70302,e3370
p39959,e1213
p94510,e184
p26086,e5883
p55489,e2200
p98312,e4084
p93103,e5446
p53354,e1574
p9370,e950
p46033,e4663
p30753,e378
p14770,e4393
p26190,e7566
p17872,e7240
p46072,e8830
p89302,e2722
p16579,e3947
p39423,e8014
p50092,e6280
p74655,e3620
p87417,e6129
p53185,e3232
p24689,e1842
p22809,e494
p27758,e4869
p41899,e2871
p40722,e5740
p5029,e6409
p13952,e8685
p21994,e5411
p56179,e29
p83280,e3352
p60916,e5143
p45981,e5371
p27362,e3319
p46807,e3964
p26293,e9207
p45829,e3851
p50947,e6536
p83602,e215
p43545,e766
p96898,e7197
p76182,e7754
p49343,e2723
p78784,e5181
p62106,e3852
p71007,e4404
p31952,e6649
p1786,e3608
p55000,e4075
p44137,e7961
p57486,e42
p80926,e4128
p48266,e346
p68849,e9881
p96941,e4036
p75938,e4636
p81048,e4437
p19336,e6050
p5779,e1597
p86252,e5433
p64837,e4540
p79905,e7127
p97269,e7617
p98623,e3032
p61208,e5921
p17203,e1617
p5237,e467
p96089,e5042
p71449,e2926
p94216,e5127
p39031,e1070
p47947,e277
p37767,e7807
p54275,e9444
p19580,e5910
p1159,e4264
p10733,e3369
p89246,e8433
p3747,e2642
p70444,e1245
p29204,e1813
p79585,e1964
p99150,e9723
p6650,e4022
p10138,e268
p82829,e6092
p3216,e8424
p56581,e6772
p25371,e3492
p10642,e6192
p7813,e3448
p63694,e5833
p65367,e7655
p47573,e7980
p61215,e4666
p49709,e9481
p264,e7539
p17221,e106
p92671,e3885
p46498,e9862
p48831,e6538
p86806,e7780
p7458,e8048
p96363,e1852
p25752,e3310
p16486,e9702
p25282,e4707
p27467,e4724
p56446,e4301
p76150,e4361
p1262,e2428
p53894,e6108
p34004,e5480
p16830,e9109
p86972,e7109
p66634,e6868
p94849,e4969
p99996,e2099
p4909,e9931
p52577,e47
p71143,e2768
p9635,e929
p19857,e571
p36118,e7351
p47423,e5838
p88970,e1677
p62297,e6158
p46887,e4156
p63981,e5170
p60195,e7438
p32466,e4774
p83831,e1832
p22228,e6245
p14048,e4337
p96398,e2877
p78622,e1605
p49444,e9548
p3615,e1689
p12047,e6111
p63135,e6774
p43673,e5155
p11523,e7058
p23192,e9622
p69999,e7699
p20774,e6790
p55826,e1329
p52676,e9092
p56075,e6314
p79613,e7851
p46345,e5481
p82082,e6560
p61208,e6986
p97759,e8475
p27389,e5306
p40377,e4453
p92611,e1739
p19724,e7038
p99631,e9000
p4819,e3105
p61818,e8016
p47111,e5730
p77008,e5854
p30512,e3180
p68639,e5193
p25817,e6844
p3904,e922
p56118,e6005
p76818,e9134
p15733,e8428
p37154,e3313
p35682,e7261
p51464,e1151
p76075,e3229
p12504,e5241
p88171,e3649
p45784,e5138
p3973,e8249
p74199,e9812
p57459,e9006
p5571,e1942
p44121,e908
p42628,e3225
p63309,e499
p70201,e9263
p91417,e5792
p64773,e9243
p90154,e1543
p55643,e2296
p15957,e5173
p30422,e141
p42392,e70
p92076,e2777
p41342,e2324
p31685,e3558
p72700,e7020
p42834,e9883
p75844,e3359
p37612,e281
p91816,e9920
p98884,e208
p71794,e527
p5732,e2913
p75792,e2928
p46248,e5121
p3601,e6255
p87287,e3505
p64486,e4189
p3507,e9743
p99045,e6328
p27675,e6188
p55698,e8642
p3347,e2124
p5967,e2441
p22525,e6570
p27020,e2867
p84082,e1923
p19778,e129
p41409,e2160
p26735,e2068
p76389,e6303
p43764,e372
p4726,e3044
p16729,e7075
p38457,e1884
p69778,e8302
p87288,e6975
p78136,e6314
p72582,e6799
p55617,e1871
p65163,e1541
p15450,e6521
p60077,e9949
p48828,e1035
p65368,e1408
p48345,e1915
p92904,e629
p4661,e4428
p27602,e7735
p23671,e7548
p20099,e1910
p22525,e5041
p51543,e1064
p18549,e2717
p51093,e5071
p14409,e2108
p1361,e6519
p73206,e7759
p16885,e2968
p55900,e4020
p80818,e3896
p25480,e8480
p81280,e8347
p49505,e4679
p82637,e8420
p77681,e6364
p76440,e1816
p70873,e3557
p53801,e651
p98506,e4358
p88737,e8112
p22733,e7524
p24946,e8558
p30950,e9828
p41785,e9623
p40219,e3467
p94003,e3691
p25241,e4574
p38120,e2520
p95614,e5831
p14688,e1737
p28626,e4992
p58494,e9837
p92627,e4124
p81902,e1944
p66416,e9960
p70159,e5121
p23388,e2103
p248,e5438
p61513,e9846
p67067,e7178
p17780,e7528
p38614,e1805
p82261,e1234
p13255,e462
p46976,e141
p62283,e1156
p38853,e7127
p20587,e5446
p46106,e5926
p45979,e4325
p44560,e1327
p2905,e5145
p73420,e7308
p26824,e9840
p78432,e3027
p86455,e8230
p35566,e9396
p10348,e5922
p36881,e628
p57336,e3840
p67198,e8479
p66617,e2174
p34385,e5601
p80117,e2414
p47865,e9959
p28579,e7588
p62762,e6404
p40027,e8555
p40663,e1275
p66465,e4909
p66578,e5964
p81881,e5300
p83922,e2523
p79831,e3571
p14336,e1438
p99303,e8491
p28965,e5228
p61277,e8023
p50975,e9531
p60208,e1466
p14402,e2543
p8689,e4435
p8582,e2648
p62199,e2240
p49489,e5638
p16341,e748
p35279,e1624
p53127,e8570
p43361,e6304
p82279,e9922
p47544,e2942
p52677,e6681
p8870,e3297
p91988,e5152
p31699,e2623
p72997,e4717
p65706,e3282
p79168,e90
p33671,e7630
p75161,e8561
p64693,e7617
p41000,e2012
p42138,e3461
p68819,e8589
p92822,e9938
p50321,e1732
p96427,e286
p36395,e6440
p51510,e7299
p46263,e374
p51383,e5892
p87555,e3434
p2336,e4304
p43719,e7581
p88883,e1655
p94389,e233
p8752,e4328
p58340,e1250
p13299,e3416
p24599,e3572
p31709,e3658
p32036,e5060
p59590,e8219
p28217,e7489
p42647,e7189
p46823,e7442
p42013,e2940
p77857,e5904
p84136,e2587
p21025,e2073
p43561,e1543
p30515,e3981
p7237,e6039
p28005,e2166
p47079,e9908
p79469,e9467
p47687,e2467
p53380,e787
p84308,e3318
p13426,e9011
p84922,e8750
p81617,e9374
p14350,e2003
p53654,e59
p55993,e1179
p89910,e7997
p41873,e6316
p88923,e6771
p32238,e8152
p4085,e3684
p36194,e2602
p17300,e2104
p75658,e8900
p14221,e9726
p30826,e9095
p53939,e8240
p28508,e4447
p58890,e5123
p95126,e3451
p37074,e6562
p70896,e9535
p96740,e7590
p25366,e7241
p17776,e596
p87043,e6179
p44043,e9827
p70584,e2763
p66754,e4689
p42774,e3450
p28004,e2958
p60533,e4699
p269,e3314
p66240,e3521
p1358,e3876
p22832,e3039
p55913,e8552
p41674,e8893
p82081,e9067
p71031,e5808
p19485,e7580
p46610,e1324
p76589,e9736
p89550,e3622
p88105,e4283
p86258,e5313
p72472,e3558
p4671,e1358
p49712,e5919
p63677,e9948
p8064,e1074
p36189,e8101
p58200,e9141
p58508,e3385
p44138,e6249
p24689,e658
p50725,e6307
p8211,e7828
p42538,e5577
p38491,e6323
p89757,e8373
p66123,e7701
p91045,e2771
p64045,e9404
p60957,e7968
p4584,e5388
p9106,e8686
p48570,e2785
p43348,e1584
p57844,e2333
p65994,e5703
p82080,e7772
p4629,e1391
p80410,e8435
p84834,e6646
p64129,e207
p67327,e7402
p48773,e6527
p53341,e1437
p8650,e385
p70912,e7433
p33897,e1404
p60746,e2128
p76600,e4154
p44709,e7425
p69456,e3228
p54378,e6483
p45145,e3322
p30203,e8548
p48010,e672
p63556,e1589
p78426,e287
p93305,e224
p88980,e870
p75373,e6037
p85784,e236
p17280,e76
p81261,e3765
p32040,e6696
p80287,e8841
p36431,e8647
p14319,e8756
p41067,e5882
p75481,e7857
p87851,e2220
p74329,e5567
p51737,e3558
p32340,e3771
p64602,e1279
p76468,e1808
p7791,e7983
p71692,e7427
p35940,e1429
p56699,e2728
p47311,e9235
p13487,e7871
p12107,e3741
p84105,e7630
p31343,e9539
p62140,e6309
p62202,e3989
p79947,e8167
p73556,e6940
p12144,e5913
p51485,e6374
p27291,e4652
p47345,e3504
p65921,e9044
p75714,e4930
p40799,e8352
p55755,e1448
p5719,e7217
p25504,e810
p82688,e9201
p43670,e7459
p67367,e1419
p77574,e5092
p24654,e8451
p48591,e6586
p67877,e7643
p98006,e6565
p94460,e6955
p5282,e9030
p45185,e9119
p22049,e3226
p8362,e7067
p19553,e4884
p6836,e1084
p27221,e5793
p44965,e9359
p94373,e4018
p3338,e3826
p85938,e6128
p50645,e9798
p19656,e3705
p36121,e5937
p62878,e2405
p25861,e2614
p71439,e9137
p22682,e3732
p3937,e3042
p17603,e6797
p9389,e7161
p76576,e7123
p75888,e8278
p53977,e9878
p98689,e2364
p12737,e8252
p90232,e2064
p62606,e9254
p70610,e3838
p57350,e1055
p36179,e2879
p34264,e7999
p54817,e9051
p86479,e2186
p96561,e1692
p87424,e7125
p10863,e3058
p58563,e3242
p21383,e5062
p36394,e6809
p79289,e6709
p92691,e6704
p3207,e2500
p81314,e1619
p46538,e2062
p39101,e1126
p36191,e8160
p14229,e1579
p12048,e4363
p42029,e7758
p41173,e6605
p85196,e7043
p63314,e5713
p10426,e4887
p14122,e4100
p99383,e9106
p43397,e6538
p71540,e2741
p20376,e6425
p95880,e7057
p93353,e3953
p4958,e675
p53475,e2341
p47065,e8278
p73462,e981
p18471,e8825
p55301,e3772
p74849,e1344
p9054,e3959
p38094,e3781
p51229,e4869
p44149,e4002
p27555,e5244
p43959,e5736
p38667,e6117
p88353,e2131
p12150,e9308
p12420,e3986
p785,e4046
p87261,e3931
p83839,e1736
p98559,e767
p5126,e1548
p14547,e2058
p31340,e5041
p98105,e7043
p84536,e837
p87961,e3327
p90908,e2401
p11228,e1392
p60133,e1471
p11884,e3613
p14910,e947
p42740,e6638
p1991,e5762
p75783,e2631
p61431,e5559
p40178,e5125
p71733,e3974
p16525,e7981
p37739,e8809
p66837,e2585
p90386,e4162
p6747,e366
p82799,e6693
p89101,e1634
p18380,e9840
p38192,e5915
p14346,e7194
p33809,e2332
p83915,e8663
p22498,e5367
p35282,e9337
p48866,e538
p70187,e8646
p41015,e2507
p4067,e7397
p84100,e1293
p64313,e300
p40686,e4378
p9470,e635
p8368,e284
p77655,e4630
p50915,e8485
p90594,e4297
p89443,e2125
p35628,e4212
p33927,e3699
p649,e985
p21170,e4640
p99725,e2654
p85330,e5111
p13832,e7543
p24712,e6230
p70382,e4064
p32099,e3390
p20712,e1156
p47577,e9764
p99230,e1765
p70744,e1719
p75346,e6906
p17372,e9112
p97167,e3194
p21889,e7028
p15664,e9289
p16895,e7363
p41920,e2297
p70376,e6698
p4028,e4638
p86665,e7785
p73863,e5403
p84331,e1916
p56142,e2096
p97078,e8543
p4748,e4396
p47984,e8139
p2978,e9698
p77717,e4121
p13629,e8567
p69716,e1151
p23940,e8623
p42278,e8491
p55464,e3772
p57651,e7439
p63987,e9188
p31425,e6982
p60866,e4221
p89074,e1607
p78119,e1813
p54523,e7934
p73658,e8835
p99565,e3954
p85170,e841
p95178,e4432
p92127,e4021
p31326,e7416
p57024,e2823
p92359,e2271
p49751,e4378
p44075,e129
p7342,e7589
p18006,e534
p92984,e9832
p5852,e6544
p49810,e7053
p23891,e7267
p67021,e7822
p88755,e1848
p12648,e8033
p80753,e4793
p2861,e1307
p22587,e1352
p94926,e2087
p55311,e2050
p71928,e2963
p48636,e2564
p46369,e4824
p88530,e4160
p85095,e8553
p56178,e726
p30147,e3305
p54170,e4561
p53924,e4185
p11605,e4121
p51534,e396
p79838,e0
p41357,e9762
p94506,e3142
p10088,e2694
p44838,e5689
p96246,e7643
p592,e4913
p2387,e3762
p85657,e5117
p78850,e5252
p39665,e3189
p12857,e5167
p33511,e8742
p6874,e590
p91088,e1751
p37775,e6359
p66026,e6842
p7466,e5315
p47071,e1813
p60515,e9448
p7284,e1412
p89912,e4430
p92921,e96
p72874,e6447
p14060,e2623
p61285,e440
p65328,e9875
p4031,e520
p88232,e2519
p45825,e208
p11844,e7472
p23294,e8278
p43510,e22
p20010,e580
p32328,e5411
p20724,e6629
p84575,e3272
p22768,e9749
p59992,e1920
p10012,e5228
p41941,e6268
p51321,e5433
p15732,e1933
p94412,e9382
p63740,e7630
p49136,e2841
p84233,e795
p93499,e7280
p1056,e694
p28216,e6351
p82728,e6608
p37749,e6368
p14388,e8826
p35349,e6639
p88710,e6678
p91254,e4823
p97550,e5161
p41053,e7997
p70556,e7884
p65917,e6201
p36224,e1511
p7139,e7108
p76381,e9039
p48274,e6888
p62031,e1134
p68340,e5500
p40940,e8381
p10798,e7808
p68251,e8713
p34506,e1328
p73215,e9234
p93091,e860
p10547,e4434
p51570,e242
p29842,e4971
p23565,e1667
p34086,e8745
p21359,e4554
p58942,e770
p93902,e2286
p52788,e5317
p97736,e6310
p29383,e9852
p58971,e5529
p10419,e353
p29853,e7253
p26557,e7526
p98347,e3855
p8074,e6405
p44969,e6345
p7504,e9456
p65271,e6856
p83446,e149
p51671,e2883
p76419,e9495
p25814,e9448
p89725,e1604
p4266,e5053
p87757,e2195
p94128,e7573
p21137,e7612
p76814,e8529
p77853,e5325
p53964,e9894
p42295,e2828
p82059,e7025
p22522,e8913
p22905,e295
p65876,e8960
p15918,e9428
p76069,e1602
p31628,e5081
p63536,e9934
p79603,e6689
p27376,e7388
p52520,e4343
p61131,e1777
p88280,e2229
p36972,e4898
p2562,e5134
p52190,e560
p16661,e6931
p50533,e1288
p98153,e9110
p50384,e7307
p58767,e2282
p40272,e9844
p36598,e859
p16502,e6312
p22865,e4530
p7452,e5612
p57423,e174
p59055,e7398
p46503,e7133
p57838,e4193
p24727,e1200
p49451,e1369
p64499,e1820
p10150,e420
p87538,e342
p5495,e1639
p25947,e4795
p5516,e3091
p2083,e7626
p87899,e8868
p64983,e3280
p68931,e9829
p5975,e227
p50860,e2730
p15877,e4506
p25922,e9305
p53995,e4081
p2815,e1476
p14617,e680
p96169,e6749
p50316,e4789
p98291,e6737
p93763,e4607
p26985,e8279
p55256,e8058
p61435,e7722
p3609,e6227
p12743,e5683
p14834,e9237
p45459,e3974
p22349,e846
p345,e1382
p18573,e8286
p6677,e6750
p32980,e5753
p92796,e3681
p98209,e4109
p95398,e1461
p44800,e7116
p98633,e7148
p28412,e100
p20500,e9891
p12986,e9203
p77976,e3563
p94490,e9583
p88039,e4867
p30776,e271
p61912,e2327
p82622,e4754
p54485,e3994
p50018,e6008
p94678,e1933
p60744,e2909
p67403,e7160
p93239,e9826
p74432,e1020
p21525,e1702
p32724,e269
p72100,e3380
p31707,e1879
p33457,e2373
p20865,e4953
p82913,e4154
p77985,e2280
p48562,e4727
p84664,e9589
p37201,e9684
p92307,e4437
p89286,e1252
p96188,e190
p99305,e9303
p5482,e780
p62055,e4048
p90319,e1911
p49760,e7154
p65224,e2022
p27319,e7971
p36220,e6530
p51137,e4824
p38291,e6319
p45332,e5612
p34471,e1235
p51054,e533
p19834,e716
p16935,e8010
p80781,e1396
p68972,e2963
p7684,e7758
p24234,e4279
p73046,e2505
p32633,e5870
p44488,e9733
p33202,e2394
p26973,e921
p15539,e9868
p87300,e3686
p66062,e3582
p68242,e7223
p24516,e6218
p55538,e121
p40603,e9244
p40546,e2377
p16537,e3398
p63653,e7709
p24928,e7916
p37230,e8773
p64922,e7487
p42054,e5574
p62308,e2976
p54369,e7012
p94415,e6324
p73437,e8457
p29795,e7013
p8851,e7503
p20259,e2547
p63972,e6468
p10017,e517
p53838,e8842
p53874,e5325
p44132,e7554
p32283,e6309
p17674,e3831
p15937,e9248
p34314,e8398
p57755,e2459
p99563,e1558
p32172,e6349
p68142,e6300
p16926,e9503
p382,e9275
p42743,e465
p60986,e7581
p74729,e7629
p98859,e3146
p91038,e7414
p38370,e6075
p22054,e4422
p46960,e918
p47754,e8821
p58535,e975
p18670,e8940
p23008,e9128
p80340,e1160
p24226,e50
p99763,e7958
p39335,e4055
p25440,e1856
p8218,e3882
p26220,e6145
p3456,e6532
p7325,e9024
p9353,e1230
p54194,e9872
p75818,e9934
p53673,e4732
p1120,e2727
p68859,e7761
p82493,e7143
p53400,e1768
p78174,e3619
p57842,e8749
p63030,e3212
p33470,e3783
p8856,e3743
p69131,e8854
p31246,e277
p26155,e5782
p63590,e5514
p13617,e4093
p26512,e8894
p26364,e2597
p17544,e4414
p57717,e9777
p97084,e1495
p69852,e7950
p64298,e6107
p14567,e4019
p59826,e5118
p92061,e1999
p82698,e1747
p46737,e8124
p27935,e6057
p37999,e2327
p14161,e2893
p62271,e3162
p80825,e5041
p46518,e5424
p25841,e528
p72328,e8
p33022,e210
p57003,e5428
p30266,e791
p22832,e8348
p54794,e2866
p94268,e1162
p19576,e6054
p38964,e4310
p54806,e4273
p76765,e36
p10625,e7139
p95194,e1425
p13768,e6074
p6782,e3259
p85237,e2415
p23735,e8361
p76885,e8073
p55978,e2153
p95428,e4894
p38276,e3777
p53980,e8243
p46146,e8691
p52268,e5830
p26993,e4629
p51233,e1149
p9310,e6859
p58566,e5456
p29507,e2600
p10111,e9681
p44585,e3087
p31455,e8403
p99388,e4516
p23677,e784
p15608,e4249
p40012,e6031
p59908,e8015
p30941,e2913
p515,e9310
p2401,e5021
p20975,e5596
p39580,e3981
p48049,e7711
p43003,e597
p44078,e2646
p43734,e3366
p86978,e4783
p83218,e562
p362,e5369
p32525,e3257
p23633,e974
p81901,e1978
p36239,e9110
p72362,e9861
p96897,e8592
p76636,e1629
p82282,e6799
p52906,e7602
p4009,e1784
p2166,e7803
p67102,e8737
p43055,e4066
p83840,e9301
p82996,e8839
p6960,e484
p19010,e2665
p34691,e6954
p72819,e2777
p1633,e4980
p98302,e730
p23539,e7616
p72681,e1660
p78497,e2745
p95296,e5472
p6483,e328
p35287,e2865
p59042,e6162
p12847,e7095
p1765,e7609
p55883,e3240
p4990,e1358
p34251,e8843
p74326,e4597
p83924,e2433
p72628,e3410
p19917,e4890
p1775,e1483
p91851,e8618
p69590,e6250
p18182,e6888
p22754,e3491
p6186,e5270
p61560,e1270
p54899,e6836
p49732,e3969
p12407,e1098
p35243,e5826
p8375,e3383
p20295,e238
p97479,e7833
p44675,e3004
p46538,e3692
p47815,e9773
p61426,e3381
p79367,e8559
p84826,e4827
p36584,e7554
p2964,e9390
p28615,e175
p43093,e5771
p42698,e2863
p17389,e9034
p71005,e3345
p22869,e9565
p34129,e1675
p15953,e6389
p82174,e7218
p54302,e9070
p72800,e9439
p72377,e9116
p15943,e4184
p54266,e6081
p38768,e9985
p15158,e9407
p66924,e281
p49693,e1199
p97193,e4656
p50173,e7498
p10536,e3230
p92744,e8056
p84790,e2901
p25591,e4925
p96957,e2485
p75239,e3914
p78270,e5809
p11601,e1414
p59689,e2119
p26775,e8408
p33994,e1528
p18846,e1687
p16323,e5864
p98389,e2990
p97640,e4986
p88170,e2323
p99352,e5877
p43000,e1465
p5963,e408
p51198,e8417
p49726,e5754
p78380,e1451
p41984,e5525
p94416,e5041
